SceneID,Level,MapDisplayName,ExportMapName,HideRoleName,OpenMapPkMode,MapPkMode,Type,ClientSceneVariableType,MapDescript,MinimapName,ConfigName,MapName,Map2DExportSize,BattleType,BattleSideCount,MinLimitPerSide,MaxLimitPerSide,InitLineCount,MaxLineCount,MinPlayerLevel,MaxPlayerLevel,MinPortalLevel,MaxPortalLevel,Script,FinishTarget,CannotUseScroll,CannotUseTeleportRing,CannotBeRecalled,CannotGroupChat,CannotSceneChat,CannotScreenChat,CannotWhisperChat,CannotTeamChat,CannotGuildChat,CannotFriendChat,CannotTrade,EnableAntiCheat,GpkPunish,GpkKick,EnableIntimacy,LoginJumpSceneTempID,LoginJumpX,LoginJumpY,LoginJumpZ,MaxRoleCount,BlockRole,MineItemID1,MineItemID2,MineItemID3,MineItemID4,MineDoodadID1,MineDoodadChance1,MineDoodadID2,MineDoodadChance2,MineDropChance10,MFScale10,MineDropGroup10,MineDropChance11,MFScale11,MineDropGroup11,MineDropChance12,MFScale12,MineDropGroup12,MineDropChance13,MFScale13,MineDropGroup13,MineDropChance14,MFScale14,MineDropGroup14,MineDropChance15,MFScale15,MineDropGroup15,MineDropChance16,MFScale16,MineDropGroup16,MineDropChance17,MFScale17,MineDropGroup17,MineDropChance20,MFScale20,MineDropGroup20,MineDropChance21,MFScale21,MineDropGroup21,MineDropChance22,MFScale22,MineDropGroup22,MineDropChance23,MFScale23,MineDropGroup23,MineDropChance24,MFScale24,MineDropGroup24,MineDropChance25,MFScale25,MineDropGroup25,MineDropChance26,MFScale26,MineDropGroup26,MineDropChance27,MFScale27,MineDropGroup27,CannotSendMail,CannotUseExchange,CannotUseAuction,CannotJoinTeam,PackupPet,VolumeBlockKnockBack,CannotRecall,CanFinishWanted,DropProtectTime,DropPublicTime,CannotChangePkMode,Weather1,Weather1Weight,Weather1MinDuration,Weather1MaxDuration,Weather2,Weather2Weight,Weather2MinDuration,Weather2MaxDuration,Weather3,Weather3Weight,Weather3MinDuration,Weather3MaxDuration,Weather4,Weather4Weight,Weather4MinDuration,Weather4MaxDuration,MinWeatherRefreshInterval,MaxWeatherRefreshInterval,Progress1MainTarget_Desc,Progress1MainTarget_ID,Progress1MainTarget_TargetValue,Progress1ChildTargets1_Desc,Progress1ChildTargets1_ID,Progress1ChildTargets1_TargetValue,Progress1ChildTargets2_Desc,Progress1ChildTargets2_ID,Progress1ChildTargets2_TargetValue,Progress1ChildTargets3_Desc,Progress1ChildTargets3_ID,Progress1ChildTargets3_TargetValue,Progress2MainTarget_Desc,Progress2MainTarget_ID,Progress2MainTarget_TargetValue,Progress2ChildTargets1_Desc,Progress2ChildTargets1_ID,Progress2ChildTargets1_TargetValue,Progress2ChildTargets2_Desc,Progress2ChildTargets2_ID,Progress2ChildTargets2_TargetValue,Progress2ChildTargets3_Desc,Progress2ChildTargets3_ID,Progress2ChildTargets3_TargetValue,Progress3MainTarget_Desc,Progress3MainTarget_ID,Progress3MainTarget_TargetValue,Progress3ChildTargets1_Desc,Progress3ChildTargets1_ID,Progress3ChildTargets1_TargetValue,Progress3ChildTargets2_Desc,Progress3ChildTargets2_ID,Progress3ChildTargets2_TargetValue,Progress3ChildTargets3_Desc,Progress3ChildTargets3_ID,Progress3ChildTargets3_TargetValue,Progress4MainTarget_Desc,Progress4MainTarget_ID,Progress4MainTarget_TargetValue,Progress4ChildTargets1_Desc,Progress4ChildTargets1_ID,Progress4ChildTargets1_TargetValue,Progress4ChildTargets2_Desc,Progress4ChildTargets2_ID,Progress4ChildTargets2_TargetValue,Progress4ChildTargets3_Desc,Progress4ChildTargets3_ID,Progress4ChildTargets3_TargetValue,Progress5MainTarget_Desc,Progress5MainTarget_ID,Progress5MainTarget_TargetValue,Progress5ChildTargets1_Desc,Progress5ChildTargets1_ID,Progress5ChildTargets1_TargetValue,Progress5ChildTargets2_Desc,Progress5ChildTargets2_ID,Progress5ChildTargets2_TargetValue,Progress5ChildTargets3_Desc,Progress5ChildTargets3_ID,Progress5ChildTargets3_TargetValue,Progress6MainTarget_Desc,Progress6MainTarget_ID,Progress6MainTarget_TargetValue,Progress6ChildTargets1_Desc,Progress6ChildTargets1_ID,Progress6ChildTargets1_TargetValue,Progress6ChildTargets2_Desc,Progress6ChildTargets2_ID,Progress6ChildTargets2_TargetValue,Progress6ChildTargets3_Desc,Progress6ChildTargets3_ID,Progress6ChildTargets3_TargetValue,Progress7MainTarget_Desc,Progress7MainTarget_ID,Progress7MainTarget_TargetValue,Progress7ChildTargets1_Desc,Progress7ChildTargets1_ID,Progress7ChildTargets1_TargetValue,Progress7ChildTargets2_Desc,Progress7ChildTargets2_ID,Progress7ChildTargets2_TargetValue,Progress7ChildTargets3_Desc,Progress7ChildTargets3_ID,Progress7ChildTargets3_TargetValue,Progress8MainTarget_Desc,Progress8MainTarget_ID,Progress8MainTarget_TargetValue,Progress8ChildTargets1_Desc,Progress8ChildTargets1_ID,Progress8ChildTargets1_TargetValue,Progress8ChildTargets2_Desc,Progress8ChildTargets2_ID,Progress8ChildTargets2_TargetValue,Progress8ChildTargets3_Desc,Progress8ChildTargets3_ID,Progress8ChildTargets3_TargetValue,CannotReputationReward,CannotMount,CannotMonthlyCard,CannotActivity,CannotCompleteQuest,CannotShop,CannotOpTeam,SceneClientSupportMask,NeedRemoveAura,ReviveItemID,ReviveItemCount,ReviveHpPercent,PhysiqueAttrType,CannotUseItemExchange,ClientMapGroupId,AchievementID,LevelLimit,MapTileIndex,IsAutoDropPlayerShowCnt,LuckyValueEnable
71,1,演武场擂台,MirDg17_1,1,1,2,2,3,,,MirDg17_1,演武场擂台,X=120.000 Y=120.000,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,70,5500,7200,5500,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
72,1,魔虫窟,MirAct09,0,1,0,2,0,,,MirAct09,魔虫窟,X=700.000 Y=550.000,0,0,0,0,1,0,25,99,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
73,35,蜘蛛长廊,MirAct10,0,0,7,2,0,,,MirAct10,蜘蛛长廊,X=450.000 Y=450.000,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
74,35,秘宝广场,MirAct11,1,1,2,1,0,,,MirAct11,秘宝广场,X=300.000 Y=300.000,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,147,39000,53000,6500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
75,1,沙城幻境,MirAct12,0,0,7,9,0,,,MirAct12,沙城幻境,X=800.000 Y=800.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,147,39000,53000,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,patInvalid,1,0,0,0,,0,0
76,1,九层魔塔,MirAct13,0,0,7,2,1,,,MirAct13,九层魔塔,X=400.000 Y=400.000,0,0,0,0,1,0,0,0,0,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,1,0,1,100001,1,5000,patInvalid,0,0,0,0,,0,0
77,1,镜像空间,MirAct14,0,0,7,2,1,,,MirAct14,镜像空间,X=162.540 Y=180.650,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
78,1,沙城战场,MirAct15,0,0,7,2,3,,,MirAct15,沙城战场,X=800.000 Y=800.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,147,39000,53000,6500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,patInvalid,1,0,0,0,,0,0
79,1,玛法特训,MirAct24,1,1,2,11,3,,,MirAct24,玛法特训,X=1250.000 Y=1250.000,0,0,0,0,1,0,0,0,0,0,,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,92,5792,6969,5760,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1000,3600000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,1,1,1,1,1,1,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
80,1,屠魔大厅,MirAct17,0,0,7,2,1,,,MirAct17,屠魔大厅,X=400.000 Y=400.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
81,1,名人堂,MirAct18,0,0,7,1,0,,,MirAct18,名人堂,X=400.000 Y=400.000,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
82,1,洞天福地,MirAct19,0,1,0,1,0,,,MirAct19,洞天福地,X=500.000 Y=500.000,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39000,55300,6500,1000,1,99900043,0,0,0,3503,7,3503,7,380000,0,410002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380000,0,410002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
83,1,演武场擂台,MirDg17_2,0,1,2,4,4,,,MirDg17_2,演武场擂台,X=120.000 Y=120.000,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,70,5500,7200,5500,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
84,35,学宫,MirAct20,0,0,0,2,0,,,MirAct20,学宫,X=162.540 Y=180.650,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,147,39100,55300,6575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
85,1,沙城战场,MirAct21,0,0,7,9,0,,,MirAct21,沙城战场,X=800.000 Y=800.000,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,147,39000,53000,6500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,patInvalid,1,0,0,0,,0,0
86,35,地下宫殿2,MirAct23,0,0,0,9,0,,,MirAct23,地下宫殿2,X=100.000 Y=100.000,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
87,35,未知暗殿一层,MirAct25,0,0,0,1,0,,,MirAct25,未知暗殿一层,X=640.000 Y=680.000,0,0,0,0,0,0,35,45,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39000,55300,6500,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
88,35,未知暗殿二层,MirAct26,0,0,0,2,0,,,MirAct26,未知暗殿二层,X=390.000 Y=550.000,0,0,0,0,1,0,35,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
89,35,沙漠小镇,MirAct27,0,0,0,5,0,,,MirAct27,沙漠小镇,X=512.000 Y=512.000,0,0,0,0,1,0,35,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39000,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
90,35,海边小岛,MirAct28,0,0,0,5,0,,,MirAct28,海边小岛,X=512.000 Y=512.000,0,0,0,0,1,0,35,45,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,147,39000,55300,6500,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,patInvalid,1,0,0,0,,0,0
91,15,嗜血矿洞,MirAct29,1,1,3,1,0,,,MirAct29,嗜血矿洞,X=500.000 Y=500.000,0,0,0,0,0,1000,15,99,0,0,,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,154,28410,13837,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,120000,120000,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,swtInvalid,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,patInvalid,1,0,0,0,,0,0
